"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"402",2023-07-07,"XBB.1.9.2",1,7.14,7.51,"XBB"
"403",2023-07-07,"XBB.2.3",1,7.14,7.51,"XBB"
"404",2023-08-01,"FE.1.1",1,7.14,7.72,"Other"
"405",2023-08-01,"FL.1",1,7.14,7.72,"Other"
"406",2023-08-01,"FU.1",1,7.14,10.28,"Other"
"407",2023-08-01,"FU.2",1,7.14,7.72,"Other"
"408",2023-08-01,"FY.1",1,7.14,7.72,"Other"
"409",2023-08-01,"XBB.1.16",1,7.14,7.72,"XBB"
"410",2023-08-01,"XBB.1.5",1,7.14,7.72,"XBB"
"411",2023-08-01,"XBB.1.5.37",1,7.14,7.72,"XBB"
"412",2023-08-01,"XBB.1.5.59",1,7.14,7.72,"XBB"
"413",2023-08-01,"XBB.2.3.11",1,7.14,7.72,"XBB"
"414",2023-08-01,"XBB.2.3.3",1,7.14,7.72,"XBB"
"415",2023-03-19,"XBB.1.5.13",2,6.9,4.23,"XBB"
"416",2023-04-11,"XBB.1.16.1",2,6.9,4.94,"XBB"
"417",2023-05-26,"EG.5.1",2,6.9,4.6,"Other"
"418",2023-05-25,"XBB.1.5.30",2,6.67,4.48,"XBB"
"419",2023-06-14,"DV.1",1,6.67,6.69,"BA.2.75"
"420",2023-06-14,"FL.1",1,6.67,6.69,"Other"
"421",2023-06-14,"XBB.1.4",1,6.67,6.69,"XBB"
"422",2023-06-14,"XBB.1.5",1,6.67,8.77,"XBB"
"423",2023-06-14,"XBB.1.5.1",1,6.67,6.69,"XBB"
"424",2023-06-14,"XBB.1.5.10",1,6.67,6.69,"XBB"
"425",2023-06-14,"XBB.1.5.11",1,6.67,6.69,"XBB"
"426",2023-06-14,"XBB.1.5.52",1,6.67,6.69,"XBB"
"427",2023-06-14,"XBB.1.5.59",1,6.67,8.77,"XBB"
"428",2023-06-14,"XBB.1.9.1",1,6.67,6.69,"XBB"
"429",2023-06-14,"XBB.2.3",1,6.67,6.69,"XBB"
"430",2023-06-14,"XBB.2.3.10",1,6.67,6.69,"XBB"
"431",2023-06-14,"XBB.2.3.2",1,6.67,6.69,"XBB"
"432",2023-06-19,"EG.5.1",1,6.67,6.83,"Other"
"433",2023-06-19,"FL.3.2",1,6.67,5.6,"Other"
"434",2023-06-19,"FL.9",1,6.67,NA,"Other"
"435",2023-06-19,"FU.2",1,6.67,NA,"Other"
"436",2023-06-19,"GB.1",1,6.67,NA,"Other"
"437",2023-06-19,"XBB.1.22.1",1,6.67,5.78,"XBB"
"438",2023-06-19,"XBB.1.5",1,6.67,6.83,"XBB"
"439",2023-06-19,"XBB.1.5.1",1,6.67,6.83,"XBB"
"440",2023-06-19,"XBB.1.5.10",1,6.67,6.83,"XBB"
"441",2023-06-19,"XBB.1.5.15",1,6.67,5.78,"XBB"
"442",2023-06-19,"XBB.1.5.49",1,6.67,5.9,"XBB"
"443",2023-06-19,"XBB.1.5.59",1,6.67,6.83,"XBB"
"444",2023-06-19,"XBB.1.5.66",1,6.67,5.56,"XBB"
"445",2023-06-19,"XBB.1.9.1",1,6.67,6.83,"XBB"
"446",2023-06-19,"XBB.2.3",1,6.67,6.83,"XBB"
"447",2023-06-20,"EG.5.1",1,6.67,6.67,"Other"
"448",2023-06-20,"FL.3.2",1,6.67,6.67,"Other"
"449",2023-06-20,"FL.9",1,6.67,6.67,"Other"
"450",2023-06-20,"FU.2",1,6.67,6.67,"Other"
"451",2023-06-20,"GB.1",1,6.67,6.67,"Other"
"452",2023-06-20,"XBB.1.22.1",1,6.67,6.67,"XBB"
"453",2023-06-20,"XBB.1.5",1,6.67,6.67,"XBB"
"454",2023-06-20,"XBB.1.5.1",1,6.67,6.67,"XBB"
"455",2023-06-20,"XBB.1.5.10",1,6.67,6.67,"XBB"
"456",2023-06-20,"XBB.1.5.15",1,6.67,6.67,"XBB"
"457",2023-06-20,"XBB.1.5.49",1,6.67,6.67,"XBB"
"458",2023-06-20,"XBB.1.5.59",1,6.67,6.67,"XBB"
"459",2023-06-20,"XBB.1.5.66",1,6.67,6.67,"XBB"
"460",2023-06-20,"XBB.1.9.1",1,6.67,6.67,"XBB"
"461",2023-06-20,"XBB.2.3",1,6.67,6.67,"XBB"
"462",2023-06-21,"EG.5.1",1,6.67,6.67,"Other"
"463",2023-06-21,"FL.3.2",1,6.67,6.67,"Other"
"464",2023-06-21,"FL.9",1,6.67,6.67,"Other"
"465",2023-06-21,"FU.2",1,6.67,6.67,"Other"
"466",2023-06-21,"GB.1",1,6.67,6.67,"Other"
"467",2023-06-21,"XBB.1.22.1",1,6.67,6.67,"XBB"
"468",2023-06-21,"XBB.1.5",1,6.67,6.67,"XBB"
"469",2023-06-21,"XBB.1.5.1",1,6.67,6.67,"XBB"
"470",2023-06-21,"XBB.1.5.10",1,6.67,6.67,"XBB"
"471",2023-06-21,"XBB.1.5.15",1,6.67,6.67,"XBB"
"472",2023-06-21,"XBB.1.5.49",1,6.67,6.67,"XBB"
"473",2023-06-21,"XBB.1.5.59",1,6.67,6.67,"XBB"
"474",2023-06-21,"XBB.1.5.66",1,6.67,6.67,"XBB"
"475",2023-06-21,"XBB.1.9.1",1,6.67,6.67,"XBB"
"476",2023-06-21,"XBB.2.3",1,6.67,6.67,"XBB"
"477",2023-06-22,"EG.5.1",1,6.67,6.67,"Other"
"478",2023-06-22,"FL.3.2",1,6.67,6.67,"Other"
"479",2023-06-22,"FL.9",1,6.67,6.67,"Other"
"480",2023-06-22,"FU.2",1,6.67,6.67,"Other"
"481",2023-06-22,"GB.1",1,6.67,6.67,"Other"
"482",2023-06-22,"XBB.1.22.1",1,6.67,6.67,"XBB"
"483",2023-06-22,"XBB.1.5",1,6.67,6.67,"XBB"
"484",2023-06-22,"XBB.1.5.1",1,6.67,6.67,"XBB"
"485",2023-06-22,"XBB.1.5.10",1,6.67,6.67,"XBB"
"486",2023-06-22,"XBB.1.5.15",1,6.67,6.67,"XBB"
"487",2023-06-22,"XBB.1.5.49",1,6.67,6.67,"XBB"
"488",2023-06-22,"XBB.1.5.59",1,6.67,6.67,"XBB"
"489",2023-06-22,"XBB.1.5.66",1,6.67,6.67,"XBB"
"490",2023-06-22,"XBB.1.9.1",1,6.67,6.67,"XBB"
"491",2023-06-22,"XBB.2.3",1,6.67,6.67,"XBB"
"492",2023-06-23,"EG.5.1",1,6.67,6.67,"Other"
"493",2023-06-23,"FL.3.2",1,6.67,6.67,"Other"
"494",2023-06-23,"FL.9",1,6.67,6.67,"Other"
"495",2023-06-23,"FU.2",1,6.67,6.67,"Other"
"496",2023-06-23,"GB.1",1,6.67,6.67,"Other"
"497",2023-06-23,"XBB.1.22.1",1,6.67,6.67,"XBB"
"498",2023-06-23,"XBB.1.5",1,6.67,6.67,"XBB"
"499",2023-06-23,"XBB.1.5.1",1,6.67,6.67,"XBB"
"500",2023-06-23,"XBB.1.5.10",1,6.67,6.67,"XBB"
"501",2023-06-23,"XBB.1.5.15",1,6.67,6.67,"XBB"
"502",2023-06-23,"XBB.1.5.49",1,6.67,6.67,"XBB"
"503",2023-06-23,"XBB.1.5.59",1,6.67,6.67,"XBB"
"504",2023-06-23,"XBB.1.5.66",1,6.67,6.67,"XBB"
"505",2023-06-23,"XBB.1.9.1",1,6.67,6.67,"XBB"
"506",2023-06-23,"XBB.2.3",1,6.67,6.67,"XBB"
"507",2023-06-24,"EG.5.1",1,6.67,6.53,"Other"
"508",2023-06-24,"FL.3.2",1,6.67,6.53,"Other"
"509",2023-06-24,"FL.9",1,6.67,6.53,"Other"
"510",2023-06-24,"FU.2",1,6.67,6.53,"Other"
"511",2023-06-24,"GB.1",1,6.67,6.53,"Other"
"512",2023-06-24,"XBB.1.22.1",1,6.67,6.53,"XBB"
"513",2023-06-24,"XBB.1.5",1,6.67,6.53,"XBB"
"514",2023-06-24,"XBB.1.5.1",1,6.67,6.53,"XBB"
"515",2023-06-24,"XBB.1.5.10",1,6.67,6.53,"XBB"
"516",2023-06-24,"XBB.1.5.15",1,6.67,6.53,"XBB"
"517",2023-06-24,"XBB.1.5.49",1,6.67,6.53,"XBB"
"518",2023-06-24,"XBB.1.5.59",1,6.67,8.61,"XBB"
"519",2023-06-24,"XBB.1.5.66",1,6.67,6.53,"XBB"
"520",2023-06-24,"XBB.1.9.1",1,6.67,6.53,"XBB"
"521",2023-06-24,"XBB.2.3",1,6.67,6.53,"XBB"
"522",2022-12-28,"BQ.1.1",4,6.56,4.43,"BA.5"
"523",2023-03-02,"XBB.1.5.17",2,6.45,3.98,"XBB"
"524",2023-03-11,"XBB.1.5.17",2,6.45,4.86,"XBB"
"525",2023-03-27,"BQ.1.1.32",2,6.45,4.71,"BA.5"
"526",2023-05-22,"XBB.1.16.1",2,6.45,4.63,"XBB"
"527",2023-07-30,"FL.2",2,6.45,NA,"Other"
"528",2023-03-03,"XBB.1.5.19",2,6.25,4.27,"XBB"
"529",2023-03-03,"XBB.1.5.66",2,6.25,4.27,"XBB"
"530",2023-03-22,"BQ.1.25",2,6.25,4.02,"BA.5"
"531",2023-03-31,"BA.5.2.1",1,6.25,5.5,"BA.5"
"532",2023-03-31,"BQ.1.1.32",1,6.25,5.5,"BA.5"
"533",2023-03-31,"CH.1.1",1,6.25,5.5,"BA.2"
"534",2023-03-31,"CH.1.1.25",1,6.25,5.5,"BA.2"
"535",2023-03-31,"EU.1.1.1",1,6.25,5.5,"Other"
"536",2023-03-31,"FL.5",1,6.25,5.5,"Other"
"537",2023-03-31,"XBB.1.5",1,6.25,17.43,"XBB"
"538",2023-03-31,"XBB.1.5.1",1,6.25,5.5,"XBB"
"539",2023-03-31,"XBB.1.5.11",1,6.25,5.5,"XBB"
"540",2023-03-31,"XBB.1.5.12",1,6.25,5.5,"XBB"
"541",2023-03-31,"XBB.1.5.15",1,6.25,5.5,"XBB"
"542",2023-03-31,"XBB.1.5.28",1,6.25,5.5,"XBB"
"543",2023-03-31,"XBB.1.5.31",1,6.25,5.5,"XBB"
"544",2023-03-31,"XBB.1.5.32",1,6.25,5.5,"XBB"
"545",2023-03-31,"XBB.1.5.33",1,6.25,5.5,"XBB"
"546",2023-03-31,"XBB.1.5.49",1,6.25,5.5,"XBB"
"547",2023-06-13,"DV.1",1,6.25,6.27,"BA.2.75"
"548",2023-06-13,"EG.5.1",1,6.25,8.49,"Other"
"549",2023-06-13,"FL.1",1,6.25,6.27,"Other"
"550",2023-06-13,"XBB.1.4",1,6.25,6.27,"XBB"
"551",2023-06-13,"XBB.1.5.1",1,6.25,8.23,"XBB"
"552",2023-06-13,"XBB.1.5.10",1,6.25,6.27,"XBB"
"553",2023-06-13,"XBB.1.5.11",1,6.25,6.27,"XBB"
"554",2023-06-13,"XBB.1.5.52",1,6.25,6.27,"XBB"
"555",2023-06-13,"XBB.1.9.1",1,6.25,6.27,"XBB"
"556",2023-06-13,"XBB.2.3",1,6.25,6.27,"XBB"
"557",2023-06-13,"XBB.2.3.10",1,6.25,6.27,"XBB"
"558",2023-06-13,"XBB.2.3.2",1,6.25,6.27,"XBB"
"559",2023-06-25,"EG.5.1",1,6.25,6.27,"Other"
"560",2023-06-25,"FL.3.2",1,6.25,NA,"Other"
"561",2023-06-25,"FL.9",1,6.25,NA,"Other"
"562",2023-06-25,"FU.2",1,6.25,5.29,"Other"
"563",2023-06-25,"GB.1",1,6.25,6.27,"Other"
"564",2023-06-25,"XBB.1.22.1",1,6.25,6.27,"XBB"
"565",2023-06-25,"XBB.1.5",1,6.25,6.27,"XBB"
"566",2023-06-25,"XBB.1.5.1",1,6.25,NA,"XBB"
"567",2023-06-25,"XBB.1.5.10",1,6.25,6.27,"XBB"
"568",2023-06-25,"XBB.1.5.15",1,6.25,NA,"XBB"
"569",2023-06-25,"XBB.1.5.49",1,6.25,NA,"XBB"
"570",2023-06-25,"XBB.1.5.66",1,6.25,NA,"XBB"
"571",2023-06-25,"XBB.1.9.1",1,6.25,6.27,"XBB"
"572",2023-06-25,"XBB.2.3",1,6.25,6.27,"XBB"
"573",2023-07-26,"EG.5.1",2,6.25,4.3,"Other"
"574",2023-07-26,"FL.1",2,6.25,4.3,"Other"
"575",2023-05-09,"BA.5.2",2,6.06,4.4,"BA.5"
"576",2023-05-09,"XBB.2.3.10",2,6.06,4.4,"XBB"
"577",2023-07-28,"XBB.1.16",2,6.06,4.14,"XBB"
"578",2023-07-29,"FY.3",2,6.06,4.11,"Other"
"579",2023-04-08,"BA.5.2",1,5.88,5.77,"BA.5"
"580",2023-04-08,"BQ.1.1",1,5.88,5.77,"BA.5"
"581",2023-04-08,"BQ.1.1.10",1,5.88,5.77,"BA.5"
"582",2023-04-08,"CH.1.1",1,5.88,5.77,"BA.2"
"583",2023-04-08,"FL.3.1",1,5.88,5.77,"Other"
"584",2023-04-08,"XBB.1.16.1",1,5.88,5.77,"XBB"
"585",2023-04-08,"XBB.1.5",1,5.88,7.62,"XBB"
"586",2023-04-08,"XBB.1.5.1",1,5.88,5.77,"XBB"
"587",2023-04-08,"XBB.1.5.11",1,5.88,5.77,"XBB"
"588",2023-04-08,"XBB.1.5.13",1,5.88,5.77,"XBB"
"589",2023-04-08,"XBB.1.5.15",1,5.88,5.77,"XBB"
"590",2023-04-08,"XBB.1.5.17",1,5.88,5.77,"XBB"
"591",2023-04-08,"XBB.1.5.18",1,5.88,5.77,"XBB"
"592",2023-04-08,"XBB.1.5.2",1,5.88,5.77,"XBB"
"593",2023-04-08,"XBB.1.5.30",1,5.88,5.77,"XBB"
"594",2023-04-08,"XBB.1.5.4",1,5.88,5.77,"XBB"
"595",2023-04-08,"XBB.1.5.5",1,5.88,5.77,"XBB"
"596",2023-04-09,"BA.5.2",1,5.88,5.15,"BA.5"
"597",2023-04-09,"BQ.1.1",1,5.88,5.37,"BA.5"
"598",2023-04-09,"BQ.1.1.10",1,5.88,5.31,"BA.5"
"599",2023-04-09,"CH.1.1",1,5.88,NA,"BA.2"
"600",2023-04-09,"FL.3.1",1,5.88,5.37,"Other"
"601",2023-04-09,"XBB.1.16.1",1,5.88,5.37,"XBB"
"602",2023-04-09,"XBB.1.5",1,5.88,11.17,"XBB"
"603",2023-04-09,"XBB.1.5.1",1,5.88,5.37,"XBB"
"604",2023-04-09,"XBB.1.5.11",1,5.88,5.88,"XBB"
"605",2023-04-09,"XBB.1.5.13",1,5.88,5.31,"XBB"
"606",2023-04-09,"XBB.1.5.15",1,5.88,5.44,"XBB"
"607",2023-04-09,"XBB.1.5.17",1,5.88,5.37,"XBB"
"608",2023-04-09,"XBB.1.5.18",1,5.88,5.15,"XBB"
"609",2023-04-09,"XBB.1.5.2",1,5.88,5.37,"XBB"
"610",2023-04-09,"XBB.1.5.30",1,5.88,5.37,"XBB"
"611",2023-04-09,"XBB.1.5.4",1,5.88,5.37,"XBB"
"612",2023-04-09,"XBB.1.5.5",1,5.88,5.15,"XBB"
"613",2023-06-12,"DV.1",1,5.88,5.38,"BA.2.75"
"614",2023-06-12,"EG.5.1",1,5.88,5.38,"Other"
"615",2023-06-12,"FL.1",1,5.88,5.38,"Other"
"616",2023-06-12,"XBB.1.4",1,5.88,5.38,"XBB"
"617",2023-06-12,"XBB.1.5.10",1,5.88,5.49,"XBB"
"618",2023-06-12,"XBB.1.5.11",1,5.88,6,"XBB"
"619",2023-06-12,"XBB.1.5.52",1,5.88,5.19,"XBB"
"620",2023-06-12,"XBB.1.5.59",1,5.88,7.46,"XBB"
"621",2023-06-12,"XBB.1.9.1",1,5.88,5.38,"XBB"
"622",2023-06-12,"XBB.2.3",1,5.88,5.19,"XBB"
"623",2023-06-12,"XBB.2.3.10",1,5.88,5.38,"XBB"
"624",2023-06-12,"XBB.2.3.2",1,5.88,5.49,"XBB"
"625",2023-06-26,"EG.5.1",1,5.88,5.63,"Other"
"626",2023-06-26,"FL.4",1,5.88,4.88,"Other"
"627",2023-06-26,"FU.1",1,5.88,5,"Other"
"628",2023-06-26,"GB.1",1,5.88,5.63,"Other"
"629",2023-06-26,"XBB.1.16",1,5.88,6.21,"XBB"
"630",2023-06-26,"XBB.1.16.1",1,5.88,4.88,"XBB"
"631",2023-06-26,"XBB.1.16.6",1,5.88,NA,"XBB"
"632",2023-06-26,"XBB.1.22.1",1,5.88,5.63,"XBB"
"633",2023-06-26,"XBB.1.5",1,5.88,5.63,"XBB"
"634",2023-06-26,"XBB.1.5.10",1,5.88,5.63,"XBB"
"635",2023-06-26,"XBB.1.5.55",1,5.88,NA,"XBB"
"636",2023-06-26,"XBB.1.5.59",1,5.88,7.71,"XBB"
"637",2023-06-26,"XBB.1.9.1",1,5.88,10.39,"XBB"
"638",2023-06-26,"XBB.1.9.2",1,5.88,4.88,"XBB"
"639",2023-06-26,"XBB.2.3",1,5.88,5.63,"XBB"
"640",2023-06-26,"XBB.2.3.2",1,5.88,5.93,"XBB"
"641",2023-06-26,"XBB.2.3.4",1,5.88,NA,"XBB"
"642",2023-06-28,"EG.5.1",1,5.88,5.4,"Other"
"643",2023-06-28,"FL.4",1,5.88,5.4,"Other"
"644",2023-06-28,"FU.1",1,5.88,5.4,"Other"
"645",2023-06-28,"GB.1",1,5.88,5.4,"Other"
"646",2023-06-28,"XBB.1.16",1,5.88,5.4,"XBB"
"647",2023-06-28,"XBB.1.16.1",1,5.88,5.4,"XBB"
"648",2023-06-28,"XBB.1.16.6",1,5.88,5.4,"XBB"
"649",2023-06-28,"XBB.1.22.1",1,5.88,5.4,"XBB"
"650",2023-06-28,"XBB.1.5",1,5.88,5.4,"XBB"
"651",2023-06-28,"XBB.1.5.10",1,5.88,7.25,"XBB"
"652",2023-06-28,"XBB.1.5.55",1,5.88,6.99,"XBB"
"653",2023-06-28,"XBB.1.5.59",1,5.88,5.4,"XBB"
"654",2023-06-28,"XBB.1.9.1",1,5.88,10.16,"XBB"
"655",2023-06-28,"XBB.1.9.2",1,5.88,5.4,"XBB"
"656",2023-06-28,"XBB.2.3",1,5.88,5.4,"XBB"
"657",2023-06-28,"XBB.2.3.2",1,5.88,5.4,"XBB"
"658",2023-06-28,"XBB.2.3.4",1,5.88,5.4,"XBB"
"659",2023-07-01,"EG.5.1",1,5.88,5.77,"Other"
"660",2023-07-01,"FL.4",1,5.88,5.77,"Other"
"661",2023-07-01,"FU.1",1,5.88,5.77,"Other"
"662",2023-07-01,"GB.1",1,5.88,5.77,"Other"
"663",2023-07-01,"XBB.1.16",1,5.88,7.62,"XBB"
"664",2023-07-01,"XBB.1.16.1",1,5.88,5.77,"XBB"
"665",2023-07-01,"XBB.1.16.6",1,5.88,5.77,"XBB"
"666",2023-07-01,"XBB.1.22.1",1,5.88,5.77,"XBB"
"667",2023-07-01,"XBB.1.5",1,5.88,5.77,"XBB"
"668",2023-07-01,"XBB.1.5.10",1,5.88,5.77,"XBB"
"669",2023-07-01,"XBB.1.5.55",1,5.88,5.77,"XBB"
"670",2023-07-01,"XBB.1.5.59",1,5.88,5.77,"XBB"
"671",2023-07-01,"XBB.1.9.1",1,5.88,5.77,"XBB"
"672",2023-07-01,"XBB.1.9.2",1,5.88,5.77,"XBB"
"673",2023-07-01,"XBB.2.3",1,5.88,5.77,"XBB"
"674",2023-07-01,"XBB.2.3.2",1,5.88,5.77,"XBB"
"675",2023-07-01,"XBB.2.3.4",1,5.88,5.77,"XBB"
"676",2023-07-02,"EG.5.1",1,5.88,6.3,"Other"
"677",2023-07-02,"FL.4",1,5.88,6.3,"Other"
"678",2023-07-02,"FU.1",1,5.88,5.77,"Other"
"679",2023-07-02,"GB.1",1,5.88,NA,"Other"
"680",2023-07-02,"XBB.1.16",1,5.88,8.68,"XBB"
"681",2023-07-02,"XBB.1.16.1",1,5.88,6.3,"XBB"
"682",2023-07-02,"XBB.1.16.6",1,5.88,5.77,"XBB"
"683",2023-07-02,"XBB.1.22.1",1,5.88,4.9,"XBB"
"684",2023-07-02,"XBB.1.5",1,5.88,6.3,"XBB"
"685",2023-07-02,"XBB.1.5.10",1,5.88,6.3,"XBB"
"686",2023-07-02,"XBB.1.5.55",1,5.88,5.77,"XBB"
"687",2023-07-02,"XBB.1.5.59",1,5.88,6.3,"XBB"
"688",2023-07-02,"XBB.1.9.1",1,5.88,6.3,"XBB"
"689",2023-07-02,"XBB.1.9.2",1,5.88,6.3,"XBB"
"690",2023-07-02,"XBB.2.3",1,5.88,6.3,"XBB"
"691",2023-07-02,"XBB.2.3.2",1,5.88,NA,"XBB"
"692",2023-07-02,"XBB.2.3.4",1,5.88,NA,"XBB"
"693",2023-07-24,"FE.1.1",2,5.88,4.92,"Other"
"694",2023-07-24,"XBB.1.16",2,5.88,4.92,"XBB"
"695",2023-03-07,"XBB.1.5.1",2,5.71,4.06,"XBB"
"696",2023-03-07,"XBB.1.5.13",2,5.71,4.06,"XBB"
"697",2023-04-07,"BA.5.2",1,5.56,5.4,"BA.5"
"698",2023-04-07,"BQ.1.1",1,5.56,5.4,"BA.5"
"699",2023-04-07,"BQ.1.1.10",1,5.56,5.4,"BA.5"
"700",2023-04-07,"CH.1.1",1,5.56,5.4,"BA.2"
"701",2023-04-07,"FL.3.1",1,5.56,5.4,"Other"
"702",2023-04-07,"XBB.1.16.1",1,5.56,5.4,"XBB"
"703",2023-04-07,"XBB.1.5.1",1,5.56,5.4,"XBB"
"704",2023-04-07,"XBB.1.5.11",1,5.56,5.4,"XBB"
"705",2023-04-07,"XBB.1.5.13",1,5.56,5.4,"XBB"
"706",2023-04-07,"XBB.1.5.15",1,5.56,5.4,"XBB"
"707",2023-04-07,"XBB.1.5.17",1,5.56,5.4,"XBB"
"708",2023-04-07,"XBB.1.5.18",1,5.56,5.4,"XBB"
"709",2023-04-07,"XBB.1.5.2",1,5.56,5.4,"XBB"
"710",2023-04-07,"XBB.1.5.30",1,5.56,5.4,"XBB"
"711",2023-04-07,"XBB.1.5.4",1,5.56,6.99,"XBB"
"712",2023-04-07,"XBB.1.5.5",1,5.56,5.4,"XBB"
"713",2023-04-23,"BQ.1.1",1,5.56,NA,"BA.5"
"714",2023-04-23,"EZ.1",1,5.56,NA,"Other"
"715",2023-04-23,"FE.1.1",1,5.56,4.38,"Other"
"716",2023-04-23,"FL.3.1",1,5.56,NA,"Other"
"717",2023-04-23,"XBB.1.16",1,5.56,4.69,"XBB"
"718",2023-04-23,"XBB.1.16.1",1,5.56,4.89,"XBB"
"719",2023-04-23,"XBB.1.5",1,5.56,16.11,"XBB"
"720",2023-04-23,"XBB.1.5.1",1,5.56,4.69,"XBB"
"721",2023-04-23,"XBB.1.5.10",1,5.56,4.38,"XBB"
"722",2023-04-23,"XBB.1.5.12",1,5.56,NA,"XBB"
"723",2023-04-23,"XBB.1.5.15",1,5.56,4.89,"XBB"
"724",2023-04-23,"XBB.1.5.16",1,5.56,4.75,"XBB"
"725",2023-04-23,"XBB.1.5.19",1,5.56,NA,"XBB"
"726",2023-04-23,"XBB.1.5.20",1,5.56,NA,"XBB"
"727",2023-04-23,"XBB.1.5.33",1,5.56,NA,"XBB"
"728",2023-04-23,"XBB.1.5.4",1,5.56,4.89,"XBB"
"729",2023-04-23,"XBB.1.5.46",1,5.56,NA,"XBB"
"730",2023-04-23,"XBB.1.5.49",1,5.56,4.54,"XBB"
"731",2023-05-07,"BQ.1",1,5.56,NA,"BA.5"
"732",2023-05-07,"FD.1.1",1,5.56,4.42,"Other"
"733",2023-05-07,"FE.1",1,5.56,4.67,"Other"
"734",2023-05-07,"FE.1.2",1,5.56,4.67,"Other"
"735",2023-05-07,"FK.1",1,5.56,NA,"Other"
"736",2023-05-07,"XBB.1.16",1,5.56,4.67,"XBB"
"737",2023-05-07,"XBB.1.16.1",1,5.56,4.67,"XBB"
"738",2023-05-07,"XBB.1.16.2",1,5.56,6.1,"XBB"
"739",2023-05-07,"XBB.1.5",1,5.56,10.32,"XBB"
"740",2023-05-07,"XBB.1.5.1",1,5.56,4.67,"XBB"
"741",2023-05-07,"XBB.1.5.15",1,5.56,4.67,"XBB"
"742",2023-05-07,"XBB.1.5.28",1,5.56,4.89,"XBB"
"743",2023-05-07,"XBB.1.5.4",1,5.56,4.42,"XBB"
"744",2023-05-07,"XBB.1.5.43",1,5.56,NA,"XBB"
"745",2023-05-07,"XBB.1.5.59",1,5.56,4.67,"XBB"
"746",2023-05-07,"XBB.1.5.68",1,5.56,4.42,"XBB"
"747",2023-05-07,"XBB.2.3.10",1,5.56,4.67,"XBB"
"748",2023-05-07,"XBB.2.3.11",1,5.56,4.52,"XBB"
"749",2023-06-29,"EG.5.1",1,5.56,5.67,"Other"
"750",2023-06-29,"FL.4",1,5.56,5.67,"Other"
"751",2023-06-29,"FU.1",1,5.56,5.67,"Other"
"752",2023-06-29,"GB.1",1,5.56,5.67,"Other"
"753",2023-06-29,"XBB.1.16",1,5.56,7.52,"XBB"
"754",2023-06-29,"XBB.1.16.1",1,5.56,5.67,"XBB"
"755",2023-06-29,"XBB.1.16.6",1,5.56,5.67,"XBB"
"756",2023-06-29,"XBB.1.22.1",1,5.56,5.67,"XBB"
"757",2023-06-29,"XBB.1.5",1,5.56,5.67,"XBB"
"758",2023-06-29,"XBB.1.5.55",1,5.56,5.67,"XBB"
"759",2023-06-29,"XBB.1.5.59",1,5.56,5.67,"XBB"
"760",2023-06-29,"XBB.1.9.1",1,5.56,5.67,"XBB"
"761",2023-06-29,"XBB.1.9.2",1,5.56,5.67,"XBB"
"762",2023-06-29,"XBB.2.3",1,5.56,5.67,"XBB"
"763",2023-06-29,"XBB.2.3.2",1,5.56,5.67,"XBB"
"764",2023-06-29,"XBB.2.3.4",1,5.56,5.67,"XBB"
"765",2023-06-30,"EG.5.1",1,5.56,5.67,"Other"
"766",2023-06-30,"FL.4",1,5.56,5.67,"Other"
"767",2023-06-30,"FU.1",1,5.56,5.67,"Other"
"768",2023-06-30,"GB.1",1,5.56,5.67,"Other"
"769",2023-06-30,"XBB.1.16.1",1,5.56,5.67,"XBB"
"770",2023-06-30,"XBB.1.16.6",1,5.56,5.67,"XBB"
"771",2023-06-30,"XBB.1.22.1",1,5.56,5.67,"XBB"
"772",2023-06-30,"XBB.1.5",1,5.56,5.67,"XBB"
"773",2023-06-30,"XBB.1.5.10",1,5.56,7.52,"XBB"
"774",2023-06-30,"XBB.1.5.55",1,5.56,5.67,"XBB"
"775",2023-06-30,"XBB.1.5.59",1,5.56,5.67,"XBB"
"776",2023-06-30,"XBB.1.9.1",1,5.56,5.67,"XBB"
"777",2023-06-30,"XBB.1.9.2",1,5.56,5.67,"XBB"
"778",2023-06-30,"XBB.2.3",1,5.56,5.67,"XBB"
"779",2023-06-30,"XBB.2.3.2",1,5.56,5.67,"XBB"
"780",2023-06-30,"XBB.2.3.4",1,5.56,5.67,"XBB"
"781",2023-07-10,"EG.5.1",1,5.56,6.27,"Other"
"782",2023-07-10,"FK.1.1",1,5.56,NA,"Other"
"783",2023-07-10,"FL.1",1,5.56,6.09,"Other"
"784",2023-07-10,"FL.2",1,5.56,NA,"Other"
"785",2023-07-10,"FU.1",1,5.56,5.67,"Other"
"786",2023-07-10,"GE.1",1,5.56,NA,"Other"
"787",2023-07-10,"XBB.1.11.1",1,5.56,NA,"XBB"
"788",2023-07-10,"XBB.1.16",1,5.56,6.27,"XBB"
"789",2023-07-10,"XBB.1.16.1",1,5.56,6.27,"XBB"
"790",2023-07-10,"XBB.1.16.6",1,5.56,5.67,"XBB"
"791",2023-07-10,"XBB.1.5",1,5.56,6.27,"XBB"
"792",2023-07-10,"XBB.1.5 (marker override)",1,5.56,NA,"XBB"
"793",2023-07-10,"XBB.1.5.10",1,5.56,6.27,"XBB"
"794",2023-07-10,"XBB.1.5.37",1,5.56,5.04,"XBB"
"795",2023-07-10,"XBB.1.5.48",1,5.56,5.16,"XBB"
"796",2023-07-10,"XBB.1.5.5",1,5.56,5.04,"XBB"
